カテゴリー,問題番号,重要度,問題,選択肢,正解,解説
関税の確定,51-19-2,B,税関長は、賦課課税方式による関税で、関税法第77条第3項(郵便物の関税の納付等)の規定により納付される郵便物の関税を徴収しようとするときは、納税の告知をしなければならない。,○×,×,"「賦課課税方式による関税で、関税法第77条第3項(郵便物の関税の納付等)の規定により納付される郵便物の関税」というのは、簡易手続対象となる郵便物の関税を指している。関税法77条3項という条文番号だけでは分からないかもしれないが、賦課課税方式であるということと、郵便物の関税ということから、簡易手続対象となる郵便物の関税のことじゃないかという推測はできる。簡易手続対象となる郵便物については、納税告知書の送達が原則として不要（つまり納税告知が原則不要）となる(関9条の3第1項1号)。例外として関税納付前受取承認を受けた郵便物については必要となるが(関77条6項)、本問では関税納付前受取承認を受けた旨が書かれていないため、原則通り納税告知が不要となる。したがって、誤りである。
[参照　第2編（関税法）-第6章（郵便物の輸出入）-3.関税の納付、交付、関税納付前受取承認-（1）関税の納付、交付、第2編（関税法）-第15章（関税の確定、賦課権の期間制限と徴収権の消滅時効））-2.賦課課税方式-（2）賦課課税方式の適用範囲、（3）賦課決定と納税告知]"
関税の徴収,51-19-3,C,税関長は、必要があると認めるときであっても、その徴収する関税について、他の税関長に徴収の引継ぎをすることができない。,○×,×,"税関長は、必要があると認めるときは、その徴収する関税について、他の税関長に徴収の引継ぎをすることができる(関10条の2第1項)。
[参照　第2編（関税法）-第18章（関税の徴収、担保）-1.関税の徴収-（3）関税の徴収の引継ぎ]"
担保,51-19-4,C,関税法又は関税定率法その他関税に関する法律の規定により、関税の担保として税関長が確実と認める保証人の保証が提供された場合であっても、当該保証人は、国税徴収法第10章(罰則)の規定の適用について、納税者とはみなされない。,○×,×,"関税の担保として税関長が確実と認める保証人の保証が提供された場合、その保証人は、国税徴収法10章(罰則)の規定の適用について、納税者とみなされる(関9条の11第1項、10条3項、国税通則法50条6号)。国税徴収法では納税者が滞納処分の執行を免れる目的で財産を隠す行為等が犯罪とされているが、保証人もこういった行為を行えば同様に犯罪となるのである。
[参照　第2編（関税法）-第18章（関税の徴収、担保）-2.担保-（3）提供する担保の種類]"
担保,51-19-5,B,関税の担保を提供した者は、税関長の承認を受けた場合に限り、担保物又は保証人を変更することができる。,○×,○,"関税の担保を提供した者は、税関長の承認を受けた場合に限り、担保物又は保証人を変更することができる(関9条の11第2項、関令8条の3第3項)。
[参照　第2編（関税法）-第18章（関税の徴収、担保）-2.担保-（5）増担保、担保の変更]"
輸入通関,51-20-1,A,原産地について直接若しくは間接に偽った表示又は誤認を生じさせる表示がされている外国貨物については、輸入を許可しない。,○×,○,"原産地について直接又は間接に偽った表示又は誤認を生じさせる表示がされている外国貨物については、輸入を許可しない(関71条1項)。「直接に」とは、輸入貨物自体に直接的に偽った表示や誤認を生じさせる表示されている場合で、「間接に」とは、これらの表示が輸入貨物の容器、包装等に間接的に表示されている場合をいう(関通71-3-1(2))。
[参照　第2編（関税法）-第3章（輸出入申告）-9.原産地虚偽・誤認表示(輸入のみ)]"
輸入通関,51-20-2,A,外国貨物(特例申告貨物を除く。)を輸入申告の後輸入の許可前に引き取ろうとする者は、関税額(過少申告加算税及び重加算税に相当する額を除く。)に相当する担保を提供して税関長の承認を受けなければならない。,○×,○,"輸入許可前引取承認を受けて貨物を輸入の許可前に引き取ろうとする者は、関税額（過少申告加算税及び重加算税に相当する額を除く。）に相当する担保を提供して税関長の承認を受けなければならない(関73条1項)。
 [参照　第2編（関税法）-第3章（輸出入申告）-11.輸入許可前引取承認(輸入のみ)-（2）承認の要件]"
郵便物の輸出入,51-20-3,A,課税標準となるべき価格が20万円を超える輸入郵便物であっても、当該輸入郵便物が寄贈物品であり、かつ、当該輸入郵便物を輸入しようとする者から当該輸入郵便物につき輸入申告を行う旨の申し出がなかった場合には、輸入申告を要しない。,○×,○,"課税価格が20万円以下である郵便物の輸入は簡易手続対象となり輸入申告不要であるが、20万円を超えていれば税関長に輸入申告をしなければならない。しかし、寄贈物品であるものについては20万円を超えていても簡易手続対象となるため輸入申告は不要となる(関76条1項)。簡易手続対象となる郵便物であっても、輸入しようとする者から輸入申告を行う旨の申出があった場合は、通常の輸出入手続による(関76条3項)。しかし、本問では輸入申告を行う旨の申出もない。したがって、簡易手続対象となり輸入申告を要しない。
[参照　第2編（関税法）-第6章（郵便物の輸出入）-1.簡易手続の対象となる郵便物]"
関税法等の特例法,51-20-4,A,コンテナーに関する通関条約の規定により関税及び消費税の免除を受けてコンテナーを輸入しようとする者が、その輸入申告に際し、積卸コンテナー一覧表を税関長に提出した場合には、税関長は、関税法第67条(輸出又は輸入の許可)の規定による申告があったものとみなすことができる。,○×,○,"コンテナー条約により関税及び消費税の免除を受けてコンテナーを輸入する場合、積卸コンテナー一覧表を提出することで輸入申告があったものとみなされる(コンテナー特例令2条)。
[参照　第2編（関税法）-第3章（輸出入申告）-3.申告の方法-（3）例外2 申告書以外の書面提出、第5編（関税法等の特例法）-1.コンテナー特例法-（2）手続]"
輸入申告の特例,51-20-5,A,特例申告を行う場合は、特例申告貨物で輸入の許可を受けたものについて、特例申告書を作成し、当該許可の日の属する月の末日までに当該特例申告貨物の輸入地を所轄する税関長に提出しなければならない。,○×,×,"「当該許可の日の属する月の末日までに当該特例申告貨物の輸入地を所轄する」ではなく「当該許可の日の属する月の翌月末日までに当該許可をした」である(関7条の2第2項)。 
[参照　第2編（関税法）-第4章（輸出入申告の特例）-2.輸入申告の特例-（7）期限内特例申告と期限後特例申告]"
加算税,51-21-1,A,過少申告加算税の額が1万円未満である場合には、過少申告加算税は徴収されない。,○×,×,"「1万円未満」ではなく「5千円未満」である(関12条の2第6項、12条4項) 。
[参照　第2編（関税法）-第20章（附帯税2（加算税））-1.過少申告加算税と無申告加算税-（3）加算税額計算-①加算税額の計算公式、④加算税額]"
加算税,51-21-2,A,修正申告が、その申告に係る関税についての調査があったことにより当該関税について更正があるべきことを予知してされたものでない場合において、その申告に係る関税についての調査に係る税関による通知がある前に行われたものであるときは、過少申告加算税は課されない。,○×,○,"調査通知前の修正申告なので、過少申告加算税は課されない(関12条の2第5項)。
[参照　第2編（関税法）-第20章（附帯税2（加算税））-1.過少申告加算税と無申告加算税-（3）加算税額計算-③加算税率-ⅰ基本の税率]"
加算税,51-21-3,C,納付すべき税額の計算の基礎となるべき事実で隠蔽されたものに基づき修正申告が行われ重加算税を課する場合において、当該修正申告があった日の前日から起算して5年前の日までの間に、関税について、無申告加算税を課されたことがあっても、重加算税として課される関税の額の加算は行われない。,○×,×,"納付すべき税額の計算の基礎となるべき事実で隠蔽等されたものに基づき修正申告が行われ重加算税を課す場合において、当該修正申告があった日の前日から起算して5年前の日までの間に、関税について無申告加算税（更正決定予知前の自主的申告により課されたものを除く。）を課されたことがあるときは、重加算税の額は、計算の基礎となる金額に10％の割合を乗じて計算した金額を加算した金額となる(関12条の4第4項1号)。
[参照　第2編（関税法）-第20章（附帯税2（加算税））-2.重加算税-（2）重加算税額計算公式-③加算税率-ⅲ再度重加算10%加重]"
加算税,51-21-4,A,修正申告が、その申告に係る関税についての税関による調査があったことにより当該関税について更正があるべきことを予知してされたものであっても、当該修正申告が更正の前にされたときは、過少申告加算税は課されない。,○×,×,"修正申告が、その申告に係る関税についての税関の調査があったことにより当該関税について更正があるべきことを予知してされたものであるのなら、調査通知後更正決定予知後の修正申告となるので、修正申告が更正の前に行われたとしても、10％の過少申告加算税が課される(関12条の2第1項)。
[参照　第2編（関税法）-第20章（附帯税2（加算税））-1.過少申告加算税と無申告加算税-（3）加算税額計算-③加算税率-ⅰ基本の税率]"
加算税,51-21-5,A,過少申告加算税の計算の基礎となる関税額が5万円未満である場合には、過少申告加算税は課されない。,○×,×,"「5万円未満」ではなく「1万円未満」である(関12条の2第6項、12条3項)。
[参照　第2編（関税法）-第20章（附帯税2（加算税））-1.過少申告加算税と無申告加算税-（3）加算税額計算-①加算税額の計算公式、②納付すべき税額-ⅰ納付すべき税額とは]"
特恵関税、経済連携協定,51-22-1,A,経済連携協定における関税についての特別の規定による便益を適用する場合、課税価格の総額が20万円以下の貨物については、締約国原産地証明書を提出する必要はない。,○×,○,"経済連携協定における関税についての特別の規定による便益を適用する場合（つまりEPA税率の適用を受ける場合）、原則として締約国原産地証明書又は締約国原産品申告書を税関長に提出しなければならない。ただし課税価格の総額が20万円以下の物品については、提出不要である(関68条、関令61条1項2号イ)。
[参照　第2編（関税法）-第3章（輸出入申告）-6.申告書の添付書類-（2）原産地証明書等-②原産地証明書、原産品申告書]"
特恵関税、経済連携協定,51-22-2,A,経済連携協定の規定に基づき関税の譲許の便益を適用する場合において、締約国原産地証明書は、輸入申告の日において、その発給又は作成の日から一年以上を経過したものであってはならない。ただし、災害その他やむを得ない理由によりその期間を経過した場合においては、この限りではない。,○×,○,"締約国原産地証明書及び締約国原産品申告書は、これらに係る貨物の輸入申告の日において、その発給又は作成の日から1年以上を経過したものであってはならない。ただし、災害その他やむを得ない理由によりその期間を経過したものであるときは、この限りでない(関令61条5項)。
[参照　第2編（関税法）-第3章（輸出入申告）-6.申告書の添付書類-（2）原産地証明書等-②原産地証明書、原産品申告書]"
特恵関税、経済連携協定,51-22-3,A,税関長は、輸入申告がされた貨物について、経済連携協定の規定に基づき関税の譲許の便益を適用する場合において、当該貨物が締約国原産品であるかどうかの確認をするために必要があるときは、当該経済連携協定の規定に基づき、当該貨物の輸入者に対して、締約国原産品であることを明らかにする資料の提供を求めることができる。,○×,○,"締約国原産品申告書を提出するときは、税関長がその提出の必要がないと認めるときを除いて、当該貨物の契約書、仕入書、価格表、総部品表、製造工程表その他の当該貨物が締約国原産品であることを明らかにする書類も提出する(関68条、関令61条1項2号イ(2))。
[参照　第2編（関税法）-第3章（輸出入申告）-6.申告書の添付書類-（2）原産地証明書等-②原産地証明書、原産品申告書]"
WTO協定,51-22-4,C,世界貿易機関を設立するマラケシュ協定(WTO協定)の規定による関税についての便益の適用を受けるための原産地認定基準については、関税法令に規定はなく、WTO協定の規定が直接適用されている。,○×,×,"世界貿易機関を設立するマラケシュ協定（WTO協定）の規定による関税についての便益の適用を受けるための原産地認定基準については、関税法施行令、関税法施行規則及び関税法基本通達に規定されており、WTO協定の規定が直接適用されるわけではない(関令4条の2第4項、関規1条の6、1条の7、関通68-3-5)。
[参照　第3編（関税定率法、関税暫定措置法）-第8章（特恵関税、経済連携協定、WTO協定）-5.WTO協定税率]"
関税関係帳簿等,51-22-5,B,特例申告貨物を輸入する特例輸入者は、当該特例申告貨物に係る締約国原産地証明書を保存しなければならない。,○×,○,"特例申告貨物に係る締約国原産地証明書は、特例輸入関税関係書類に該当するため、特例輸入者に保存義務がある(関7条の9第1項、関令4条の12第2項5号)。輸入申告の添付書類として挙げられているようなものは実際に添付して税関長へ提出しなかったとしても関税関係書類であるから、特例輸入者が輸入する特例申告貨物については締約国原産地証明書の税関長への提出は不要であるものの、特例輸入関税関係書類に該当する。
[参照　第2編（関税法）-第3章（輸出入申告）-6.申告書の添付書類-（1）添付書類の種類、（2）原産地証明書等-②原産地証明書、原産品申告書、第2編（関税法）-第7章（関税関係帳簿等）-1.関税関係帳簿等-（1）関税関係帳簿、関税関係書類、電子取引の取引情報に係る電磁的記録、（3）保存義務者]"
保税地域,51-23-1,A,保税地域にある外国貨物を廃棄しようとする者は、当該外国貨物の滅却について税関長の承認を受けている場合を除き、あらかじめその旨を税関に届け出なければならない。,○×,○,"保税地域にある外国貨物を廃棄しようとする者は、当該外国貨物の滅却について税関長の承認を受けている場合を除き、あらかじめその旨を税関に届け出なければならない(関34条、41条の3、61条の4、62条の7、62条の15))。
[参照　第2編（関税法）-第10章（保税地域）-8.共通ルール1（保税地域等に共通する事項）-（4）亡失、滅却、廃棄と関税の徴収]"
保税地域,51-23-2,A,許可を受けて保税地域外に置かれている外国貨物については、内容の点検、改装、仕分けその他の手入れを行うことはできない。,○×,×,"「許可を受けて保税地域外に置かれている外国貨物」というのは、他所蔵置許可場所に置かれている外国貨物(関30条1項2号)のことを指している。このような外国貨物については、あらかじめその旨を税関に届け出れば、内容の点検又は改装、仕分けその他の手入れをすることができる(関36条2項)。
[参照　第2編（関税法）-第10章（保税地域）-10.共通ルール4（指定保税地域、保税蔵置場、他所蔵置許可場所に共通する事項）-（1）貨物の取扱い]"
保税地域,51-23-3,A,保税工場において保税作業をしようとする者は、その開始の際、その旨を税関に届け出る必要があるが、保税作業の終了の際については、届け出る必要はない。,○×,×,"保税工場において保税作業をしようとする者は、原則としてその開始及び終了の際、その旨を税関に届け出なければならない(関58条)。
[参照　第2編（関税法）-第10章（保税地域）-4.保税工場-（2）保税作業の届出]"
保税地域,51-23-4,A,指定保税地域の指定が取り消された場合において、その取消しの際、当該保税地域に外国貨物があるときは、税関長は当該貨物を直ちに収容しなければならない。,○×,×,"指定保税地域の指定が取り消された場合において、取消しの際、指定保税地域に外国貨物（特例輸出貨物を除く。）があるときは、当該貨物については、税関長が指定する期間、その指定が取り消された場所を指定保税地域とみなす(関41条)。したがって、指定期間内は当該貨物を置いておけるのであり、直ちに収容するわけではない。
[参照　第2編（関税法）-第10章（保税地域）-2.指定保税地域-（4）取消し、搬入停止-①指定保税地域の取消し]"
保税地域,51-23-5,A,保税工場の許可を受けた者は、当該保税工場で使用する輸入貨物を当該保税工場に入れた日から2年間、保税蔵置場の許可を併せて受けているものとみなす。,○×,×,"「2年間」ではなく「3月までの期間に限り」である(みなし保税蔵置場 関56条2項)。
[参照　第2編（関税法）-第10章（保税地域）-8.共通ルール1（保税地域等に共通する事項）-（2）蔵置期間]"
AEO事業者等になるための要件と失効・取消し等,51-24-1,C,関税法第79条第1項(通関業者の認定)に規定する認定を受けようとする者は、現に受けている通関業法第3条第1項(通関業の許可)の許可について、その許可を受けた日から3年を経過していない者である場合には、当該認定を受けることができない。,○×,○,"認定通関業者の認定(関79条1項)を受けようとする者は、今現在受けている通関業の許可(業3条1項)について、許可を受けた日から3年を経過していない者である場合には、認定を受けることができない(関税法79条1項、3項1号ロ)。
[参照　第2編（関税法）-第8章（AEO事業者等になるための要件と失効・取消し等）-6.認定通関業者]"
AEO事業者等になるための要件と失効・取消し等,51-24-2,C,関税法第79条第1項に規定する認定を受けようとする者は、特例申告貨物に係る輸入申告において、輸入申告書に記載する事項が当該申告に係る貨物の現況と一致することを、当該貨物及び関係書類により的確に確認するための体制が整備されていない者である場合には、当該認定を受けることができない。,○×,○,"認定通関業者の認定(関79条1項)を受けようとする者は、特例申告貨物に係る輸入申告において、輸入申告書に記載する事項が当該申告に係る貨物の現況と一致することを、当該貨物及び関係書類により的確に確認するための体制が整備されていない者である場合には、当該認定を受けることができない(関79条3項2号、関規9条の7第1号)。
[参照　第2編（関税法）-第8章（AEO事業者等になるための要件と失効・取消し等）-6.認定通関業者]"
AEO事業者等になるための要件と失効・取消し等,51-24-3,C,関税法第79条第1項に規定する認定を受けようとする者は、通関業法第6条第1号(欠格事由)に規定する心身の故障により通関業務を適正に行うことができない者に該当する場合には、当該認定を受けることができない。,○×,○,"心身の故障により通関業務を適正に行うことができない者は、認定通関業者の認定を受けることはできない(関79条3項1号ニ、業6条1号)。
[参照　第2編（関税法）-第8章（AEO事業者等になるための要件と失効・取消し等）-6.認定通関業者]"
AEO事業者等になるための要件と失効・取消し等,51-24-4,C,税関長は、認定通関業者が、その通関業に係る経営の基礎が確実でなくなった場合には、関税法第79条第1項の認定を取り消すことができる。,○×,○,"税関長は、認定通関業者が、その通関業に係る経営の基礎が確実でなくなった場合には、 認定通関業者の認定を取り消すことができる(関79条の5第1項1号、79条3項1号ハ、業5条1号)。
[参照　第2編（関税法）-第8章（AEO事業者等になるための要件と失効・取消し等）-6.認定通関業者]"
AEO事業者等になるための要件と失効・取消し等,51-24-5,C,税関長は、認定通関業者が、現に受けている通関業法第3条第1項の許可を失効した場合には、関税法第79条第1項の認定を取り消すことができる。,○×,×,"まず、通関業の許可(業3条1項)については、許可の消滅や取消しという概念は存在するが、失効という概念は存在しない(業10条1項、11条1項)。したがって、「現に受けている通関業法第3条第1項の許可を失効した場合」という部分は文章がおかしい。仮にこれが「通関業の許可が消滅し又は取り消された場合」を意味するとしても、税関長は認定通関業者の認定を取り消すことができるのではなく、認定は自動的に失効するので、誤りとなる(関79条の4第1項3号、4号。業10条1項、11条1項)。 
[参照　第2編（関税法）-第8章（AEO事業者等になるための要件と失効・取消し等）-5.通関士、通関業者-（2）消滅事由、取消事由、資格喪失事由、第2編（関税法）-第8章（AEO事業者等になるための要件と失効・取消し等）-6.認定通関業者]"
減免戻し税,51-25-1,A,価格を課税標準とする関税に係る輸入貨物に限り、関税定率法第10条第1項(変質、損傷等の場合の減税又は戻し税等)の規定の適用を受けることができる。,○×,×,"関税定率法10条は「(変質、損傷等の場合の減税又は戻し税等)」と名付けられているが、本問で問われているのは1項なので減税についてであり、2項の戻し税についてではない。このことが分からなかったとしても、変質、損傷等の場合の減税、戻し税等の規定は、減税にも戻し税にも、価格を課税標準とする輸入貨物（従価税品）に適用する場合だけではなく、数量を課税標準とする輸入貨物（従量税品）に適用する場合もあるので、それが分かっていれば本問は誤りだと分かる。
[参照　第3編（関税定率法、関税暫定措置法）-第3章（減免戻し税1（無条件））-1.変質、損傷の場合の減税、戻し税等（関率4条の5、10条1項、2項）-（1）要件]"
減免戻し税,51-25-2,A,修繕のため本邦から輸出され、その輸出の許可の日から1年以内に輸入される貨物については、本邦において修繕することができると認められるものであっても、関税定率法第11条(加工又は修繕のため輸出された貨物の減税)の規定の適用を受けることができる。,○×,○,"関税定率法11条(加工又は修繕のため輸出された貨物の減税)の規定の適用を受ける場合、加工のためのものについては、本邦においてその加工をすることが困難であると認められるものに限るとされるが、修繕のためのものについてはとくに限定はない。よって、修繕のため本邦から輸出され、その輸出の許可の日から1年以内に輸入される貨物については、本邦において修繕することができると認められるものであっても、関税定率法第11条(加工又は修繕のため輸出された貨物の減税)の規定の適用を受けることができる。
[参照　第3編（関税定率法、関税暫定措置法）-第5章（減免戻し税3（再輸入））-4.加工又は修繕のため輸出された貨物の減税（関率11条）-（1）要件]"
減免戻し税,51-25-3,B,関税定率法第14条(無条件免税)の規定により関税の免除を受けることができる同条第6号に規定する「注文の取集めのための見本」には、製作のための見本が含まれる。,○×,×,"関税定率法14条6号に規定する「注文の取集めのための見本」は、既に生産されている特定の種類の貨物を代表する物品又は生産が計画されている貨物を示す物品で、これらによって代表される種類の物品の注文を取り集めるために使用されるものをいい、製作のための見本は含まないとされている(関率通14-19(1))。つまり、注文を受けたら生産に取り掛かれるような物品の見本を指し、まだ完成品の仕様が決まっておらずこれから決めて製作するために作られた試作品のような見本は含まないということである。
[参照　第3編（関税定率法、関税暫定措置法）-第3章（減免戻し税1（無条件））-3.無条件免税（関率14条）-（1）要件、金額]"
減免戻し税,51-25-4,A,本邦に住所を移転するため本邦に入国する者がその入国の際に輸入する自動車については、当該入国者の個人的な使用に供するものであって、その入国前に1年以上当該入国者が使用したものに限り、関税定率法第15条第1項(特定用途免税)の規定の適用を受けることができる。,○×,×,"「入国前に1年以上当該入国者が使用したもの」ではなく「その入国前に当該入国者が既に使用したもの」であればよい。「入国前に1年以上当該入国者が使用したもの」が要件とされているのは「船舶及び航空機」である(関率15条1項9号)。
[参照　第3編（関税定率法、関税暫定措置法）-第4章（減免戻し税2（条件付き））-3.特定用途免税（関率15条）-（1）要件、金額]"
減免戻し税,51-25-5,A,輸出時における貨物の性質及び形状が輸入時における当該貨物の性質及び形状と変わらないことが確実なものに限り、関税定率法第17条第1項(再輸出免税)の規定の適用を受けることができる。,○×,×,"再輸出免税(関率17条1項)を適用するためには、輸出時における貨物の性質及び形状が輸入時における当該貨物の性質及び形状と変わらないことが確実なものに限るという要件は無い。
[参照　第3編（関税定率法、関税暫定措置法）-第6章（減免戻し税4（再輸出））-1.再輸出免税（関率17条）-（1）要件、金額]"
特恵関税、経済連携協定,51-26-1,C,本邦から輸出された物品のみを原材料として、一の特恵受益国において生産された物品について特恵関税の適用を受けようとする場合には、当該物品に係る原産地証明書のみを税関に提出すればよい。,○×,×,"本邦から輸出された原材料が使用されたために自国関与基準を満たした原産品について特恵関税の適用を受ける場合は、原産地証明書の提出に際し、その物品の原材料として使用された本邦から輸出物品の品名及び数量について原産地証明書を発給した者が証明した書類を添付しなければならない(暫令30条1項)。原材料のうちどの部分が本邦からの輸出物品なのかを明らかにするためである。
[参照　第2編（関税法）-第3章（輸出入申告）-6.申告書の添付書類-（2）原産地証明書等-②原産地証明書、原産品申告書]"
特恵関税、経済連携協定,51-26-2,A,特恵関税の対象物品について関税定率法第8条(不当廉売関税)の規定により不当廉売関税が課されることとなった場合、当該物品については、特恵関税の適用を受けることができない。,○×,×,"特恵関税と不当廉売関税は併用できるので(暫8条の5第1項)、特恵関税の適用を受けながら、不当廉売関税も課されるという状況があり得る。
[参照　第3編（関税定率法、関税暫定措置法）-第8章（特恵関税、経済連携協定、WTO協定）-1.特恵税率及びEPA税率の適用要件-（3）特恵税率又はEPA税率の設定されている物品-①特恵税率の設定されている物品]"
特恵関税、経済連携協定,51-26-3,A,特恵関税の適用を受けようとする物品の輸入申告の際に原産地証明書を税関長に提出する必要がない場合は、税関長が物品の種類若しくは形状によりその原産地が明らかであると認めた物品又は課税価格の総額が20万円以下の物品である場合に限られる。,○×,×,"特例輸入者に係る特例申告貨物を輸入する場合や、特例委託輸入者に係る特例申告貨物で、認定通関業者が原産地証明書の確認を的確に行っていない等の理由により関税の徴収の確保に支障があると認められる場合以外や、蔵入承認等の申請の際に提出済みの場合は、輸入申告の際に原産地証明書を提出する必要がない(暫令27条1項3号、28条、暫通8の2-4の2(2))。
[参照　第2編（関税法）-第3章（輸出入申告）-6.申告書の添付書類-（2）原産地証明書等-②原産地証明書、原産品申告書]"
特恵関税、経済連携協定,51-26-4,A,特別特恵受益国を原産地とする物品については、関税率表に掲げるすべての物品について特恵関税の適用を受けることができ、その税率はすべて無税である。,○×,×,"「その税率はすべて無税である」という部分は正しいが、関税率表に掲げるすべての物品について、特別特恵税率が適用されるわけではない(暫8条の2第3項、別表第5)。
[参照　第3編（関税定率法、関税暫定措置法）-第8章（特恵関税、経済連携協定、WTO協定）-1.特恵税率及びEPA税率の適用要件-（3）特恵税率又はEPA税率の設定されている物品-①特恵税率の設定されている物品]"
特恵関税、経済連携協定,51-26-5,A,包括的な経済上の連携に関する日本国及び東南アジア諸国連合構成国の間の協定において関税の譲許が定められている物品であって、特別特恵受益国を原産地とするものについては、特恵関税の適用を受けることができない物品には指定されていない。,○×,○,"本問が述べているのは、包括的な経済上の連携に関する日本国及び東南アジア諸国連合構成国の間の協定（アセアン包括協定）によるEPA税率の設定がある物品で、かつ、特別特恵税率の設定もある物品については、特別特恵税率が適用できないということである。しかし、EPA税率と特別特恵税率の両方が存在する物品についてそのような規定はないため(暫令25条4項の表の3項)、輸入者が希望し適用要件を満たせば、特別特恵税率を選択して適用することができる。なお、アセアン包括協定の締約国のうち特別特恵受益国はカンボジア、ラオス、ミャンマーである。
[参照　第1編（申告書の作成、通則、課税価格の決定）-第1章（申告書の作成）-4.選択肢番号の選択と解答欄への記入-（2）輸入申告-②税率の選択-ⅱ税率の適用順序、第3編（関税定率法、関税暫定措置法）-第8章（特恵関税、経済連携協定、WTO協定）-1.特恵税率及びEPA税率の適用要件-（3）特恵税率又はEPA税率の設定されている物品-①特恵税率の設定されている物品]"
課税価格の決定,51-27-1,A,関税定率法第4条の2(同種又は類似の貨物に係る取引価格による課税価格の決定)の規定により輸入貨物の課税価格を計算する場合において、当該輸入貨物の生産者により生産された同種の貨物に係る取引価格と当該生産者以外の者により生産された同種の貨物に係る取引価格の双方があるときは、いずれか高いほうの取引価格が優先される。,○×,×,"「いずれか高い方の取引価格が優先される」のではなく「当該輸入貨物の生産者により生産された同種の貨物に係る取引価格が優先される」のである(関率令1条の10第1項)。 どちらも同種の貨物なのだから、次に優先順位を判断するための要素は輸入貨物と生産者が同じかどうかである。
[参照　第1編（申告書の作成、通則、課税価格の決定）-第4章（課税価格の決定（例外））-2.例外ルール-（2）例外ルール1 同種・類似の貨物に係る取引価格による課税価格の決定-②優先順位]"
課税価格の決定,51-27-2,A,関税定率法第4条の3(国内販売価格又は製造原価に基づく課税価格の決定)第1項第1号の規定により輸入貨物の課税価格を計算する場合において、当該輸入貨物と同種又は類似の貨物に係る国内販売価格を用いるときは、当該輸入貨物と同種又は類似の貨物は、当該輸入貨物の生産国で生産されたものでなければならない。,○×,○,"「関税定率法第4条の3(国内販売価格又は製造原価に基づく課税価格の決定)」と書かれているので、国内販売価格に基づく課税価格の決定と製造原価に基づく課税価格の決定のどちらについて問われているのか分かりにくいが、関率4条の3は1項が国内販売価格に基づく課税価格の決定について規定しており、2項が製造原価に基づく課税価格の決定について規定しているので、1項の規定を挙げている本問は前者となる。このことは条文番号だけでは分からないかもしれないが、その後に「輸入貨物と同種又は類似の貨物に係る国内販売価格を用いるときは」と書かれているので、ここから国内販売価格に基づく課税価格の決定について問われているのだと分かる。国内販売価格に基づく課税価格の決定を行うとき、同種又は類似の貨物の国内販売価格を用いるのであれば、その同種又は類似の貨物は、輸入貨物の生産国で生産されていることを要する(関率4条の3第1項)。
[参照　第1編（申告書の作成、通則、課税価格の決定）-第4章（課税価格の決定（例外））-2.例外ルール-（3）例外ルール2 国内販売価格に基づく課税価格の決定-①要件]"
課税価格の決定,51-27-3,B,関税定率法第4条の3第1項第2号の規定により輸入貨物の課税価格を計算する場合において、当該輸入貨物の国内における加工により付加された価額は当該輸入貨物の国内販売価格から控除される。,○×,○,"輸入貨物加工後の国内販売価格に基づいて課税価格の決定を行うとき、日本国内で加工により付加された価値はCIF価格に含まれないので、国内販売価格から控除して課税価格を計算する(関率4条の3第1項2号)。
[参照　第1編（申告書の作成、通則、課税価格の決定）-第4章（課税価格の決定（例外））-2.例外ルール-（3）例外ルール2 国内販売価格に基づく課税価格の決定-④輸入貨物加工後の国内販売価格に基づく課税価格の決定]"
課税価格の決定,51-27-4,B,関税定率法第4条の3第2項の規定により輸入貨物の課税価格を計算する場合において、当該輸入貨物の製造原価には、当該輸入貨物の生産のために買手が無償で提供した鋳型の費用が含まれる。,○×,○,"「関税定率法第4条の3第2項の規定」と条文番号だけ書かれてもどのルールに基づいて課税価格を計算するのか分からないかもしれないが、その後「製造原価」という単語が出てきており、この単語が使われるのは製造原価に基づく課税価格の決定くらいしかないので、このことについて問われていると推測できる。製造原価に基づく課税価格の決定における「製造原価」には無償提供物品の費用も含まれるが、輸入貨物の生産のために買手が無償で提供した鋳型の費用は無償提供物品の費用であるから含まれる(関率通4の3-2(2))。
[参照　第1編（申告書の作成、通則、課税価格の決定）-第3章（課税価格の決定（原則））-5.加算費用-（4）無償提供物品・役務-①概要、第1編（申告書の作成、通則、課税価格の決定）-第4章（課税価格の決定（例外））-2.例外ルール-（3）例外ルール3 製造原価に基づく課税価格の決定-①要件]"
課税価格の決定,51-27-5,A,関税定率法第4条の3第1項第1号の規定により輸入貨物の国内販売価格に基づく課税価格の決定方法が適用可能であっても、当該輸入貨物の製造原価を確認することができる場合は、当該輸入貨物を輸入しようとする者が希望する旨を税関長に申し出たときは、製造原価に基づく課税価格の決定方法により、当該輸入貨物の課税価格を計算する。,○×,○,"国内販売価格と製造原価の適用順序については、原則として、国内販売価格が先である。しかし、例外的に、輸入貨物の製造原価を確認することができる場合において、輸入しようとする者が希望する旨を税関長に申し出たときは製造原価により計算する(関率4条の3第2項、3項)
[参照　第1編（申告書の作成、通則、課税価格の決定）-第4章（課税価格の決定（例外））-2.例外ルール-（3）例外ルール3 製造原価に基づく課税価格の決定-①要件]"
